productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extPitchValue,extIntellect,extLife,extPower,extDefenseValue,extCost,extFlavorText
225949,Harmonized Kodachi (Reverse),Harmonized Kodachi Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225949_200w.jpg,62,2724,https://cpt.tcgcsv.com/_nQ2,2025-03-07T12:47:58.63,1,0.4,1.0,4.99,1.0,,1st Edition Normal,Rare,CRU049,Weapon,Dagger (1H),Ninja,,,,1,,,
225949,Harmonized Kodachi (Reverse),Harmonized Kodachi Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225949_200w.jpg,62,2724,https://cpt.tcgcsv.com/_nQ2,2025-03-07T12:47:58.63,1,77.76,80.94,299.99,72.7,,1st Edition Cold Foil,Rare,CRU049,Weapon,Dagger (1H),Ninja,,,,1,,,
225949,Harmonized Kodachi (Reverse),Harmonized Kodachi Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225949_200w.jpg,62,2724,https://cpt.tcgcsv.com/_nQ2,2025-03-07T12:47:58.63,1,4.5,11.12,19.99,8.0,,Unlimited Edition Rainbow Foil,Rare,CRU049,Weapon,Dagger (1H),Ninja,,,,1,,,
225950,Edge of Autumn,Edge of Autumn,https://tcgplayer-cdn.tcgplayer.com/product/225950_200w.jpg,62,2724,https://cpt.tcgcsv.com/0pQ2,2025-03-07T13:07:05.333,1,0.1,0.25,4.99,0.17,,1st Edition Normal,Rare,CRU050,Weapon,Sword (2H),Ninja,,,,1,,,
225950,Edge of Autumn,Edge of Autumn,https://tcgplayer-cdn.tcgplayer.com/product/225950_200w.jpg,62,2724,https://cpt.tcgcsv.com/0pQ2,2025-03-07T13:07:05.333,1,73.64,74.99,89.99,73.89,,1st Edition Cold Foil,Rare,CRU050,Weapon,Sword (2H),Ninja,,,,1,,,
225950,Edge of Autumn,Edge of Autumn,https://tcgplayer-cdn.tcgplayer.com/product/225950_200w.jpg,62,2724,https://cpt.tcgcsv.com/0pQ2,2025-03-07T13:07:05.333,1,0.07,0.25,1.45,0.16,,Unlimited Edition Normal,Rare,CRU050,Weapon,Sword (2H),Ninja,,,,1,,,
225950,Edge of Autumn,Edge of Autumn,https://tcgplayer-cdn.tcgplayer.com/product/225950_200w.jpg,62,2724,https://cpt.tcgcsv.com/0pQ2,2025-03-07T13:07:05.333,1,2.02,4.34,49.94,5.83,,Unlimited Edition Rainbow Foil,Rare,CRU050,Weapon,Sword (2H),Ninja,,,,1,,,
225951,Zephyr Needle,Zephyr Needle,https://tcgplayer-cdn.tcgplayer.com/product/225951_200w.jpg,62,2724,https://cpt.tcgcsv.com/2pQ2,2025-03-07T13:07:36.923,1,39.89,39.99,98.79,31.68,,1st Edition Cold Foil,Rare,CRU051,Weapon,Dagger (1H),Ninja,,,,2,,,
225951,Zephyr Needle,Zephyr Needle,https://tcgplayer-cdn.tcgplayer.com/product/225951_200w.jpg,62,2724,https://cpt.tcgcsv.com/2pQ2,2025-03-07T13:07:36.923,1,0.43,0.76,5.99,0.45,,1st Edition Normal,Rare,CRU051,Weapon,Dagger (1H),Ninja,,,,2,,,
225951,Zephyr Needle,Zephyr Needle,https://tcgplayer-cdn.tcgplayer.com/product/225951_200w.jpg,62,2724,https://cpt.tcgcsv.com/2pQ2,2025-03-07T13:07:36.923,1,0.15,0.31,25.23,0.23,,Unlimited Edition Normal,Rare,CRU051,Weapon,Dagger (1H),Ninja,,,,2,,,
225951,Zephyr Needle,Zephyr Needle,https://tcgplayer-cdn.tcgplayer.com/product/225951_200w.jpg,62,2724,https://cpt.tcgcsv.com/2pQ2,2025-03-07T13:07:36.923,1,2.95,4.04,9.0,4.07,,Unlimited Edition Rainbow Foil,Rare,CRU051,Weapon,Dagger (1H),Ninja,,,,2,,,
225952,Zephyr Needle (Reverse),Zephyr Needle Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225952_200w.jpg,62,2724,https://cpt.tcgcsv.com/3pQ2,2025-03-07T13:07:42.27,1,0.1,0.25,0.99,0.22,,Unlimited Edition Normal,Rare,CRU052,Weapon,Dagger (1H),Ninja,,,,2,,,
225952,Zephyr Needle (Reverse),Zephyr Needle Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225952_200w.jpg,62,2724,https://cpt.tcgcsv.com/3pQ2,2025-03-07T13:07:42.27,1,0.18,0.25,5.99,0.18,,1st Edition Normal,Rare,CRU052,Weapon,Dagger (1H),Ninja,,,,2,,,
225952,Zephyr Needle (Reverse),Zephyr Needle Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225952_200w.jpg,62,2724,https://cpt.tcgcsv.com/3pQ2,2025-03-07T13:07:42.27,1,49.89,53.98,149.99,55.65,,1st Edition Cold Foil,Rare,CRU052,Weapon,Dagger (1H),Ninja,,,,2,,,
225952,Zephyr Needle (Reverse),Zephyr Needle Reverse,https://tcgplayer-cdn.tcgplayer.com/product/225952_200w.jpg,62,2724,https://cpt.tcgcsv.com/3pQ2,2025-03-07T13:07:42.27,1,2.54,3.25,9.99,1.77,,Unlimited Edition Rainbow Foil,Rare,CRU052,Weapon,Dagger (1H),Ninja,,,,2,,,
225953,Breeze Rider Boots,Breeze Rider Boots,https://tcgplayer-cdn.tcgplayer.com/product/225953_200w.jpg,62,2724,https://cpt.tcgcsv.com/5pQ2,2025-03-07T13:10:15.89,1,139.0,139.99,139.99,140.87,,1st Edition Cold Foil,Majestic,CRU053,Equipment,Legs,Ninja,,,,,1,,
225953,Breeze Rider Boots,Breeze Rider Boots,https://tcgplayer-cdn.tcgplayer.com/product/225953_200w.jpg,62,2724,https://cpt.tcgcsv.com/5pQ2,2025-03-07T13:10:15.89,1,4.0,8.32,18.0,8.63,,Unlimited Edition Normal,Majestic,CRU053,Equipment,Legs,Ninja,,,,,1,,
225953,Breeze Rider Boots,Breeze Rider Boots,https://tcgplayer-cdn.tcgplayer.com/product/225953_200w.jpg,62,2724,https://cpt.tcgcsv.com/5pQ2,2025-03-07T13:10:15.89,1,6.79,8.69,29.69,11.73,,1st Edition Normal,Majestic,CRU053,Equipment,Legs,Ninja,,,,,1,,
225953,Breeze Rider Boots,Breeze Rider Boots,https://tcgplayer-cdn.tcgplayer.com/product/225953_200w.jpg,62,2724,https://cpt.tcgcsv.com/5pQ2,2025-03-07T13:10:15.89,1,11.75,16.0,4851.75,15.09,,Unlimited Edition Rainbow Foil,Majestic,CRU053,Equipment,Legs,Ninja,,,,,1,,
225954,Find Center,Find Center,https://tcgplayer-cdn.tcgplayer.com/product/225954_200w.jpg,62,2724,https://cpt.tcgcsv.com/6pQ2,2025-03-07T13:10:44.763,1,0.42,1.64,24.0,0.94,,Unlimited Edition Normal,Majestic,CRU054,Action,Attack,Ninja,3,,,2,3,0,"<em>From your home, draw strength. From your family, take heart. From the mists, find peace.</em>"
225954,Find Center,Find Center,https://tcgplayer-cdn.tcgplayer.com/product/225954_200w.jpg,62,2724,https://cpt.tcgcsv.com/6pQ2,2025-03-07T13:10:44.763,1,0.94,1.99,26.89,1.47,,1st Edition Normal,Majestic,CRU054,Action,Attack,Ninja,3,,,2,3,0,"<em>From your home, draw strength. From your family, take heart. From the mists, find peace.</em>"
225954,Find Center,Find Center,https://tcgplayer-cdn.tcgplayer.com/product/225954_200w.jpg,62,2724,https://cpt.tcgcsv.com/6pQ2,2025-03-07T13:10:44.763,1,3.56,5.0,26.71,5.79,,1st Edition Rainbow Foil,Majestic,CRU054,Action,Attack,Ninja,3,,,2,3,0,"<em>From your home, draw strength. From your family, take heart. From the mists, find peace.</em>"
225954,Find Center,Find Center,https://tcgplayer-cdn.tcgplayer.com/product/225954_200w.jpg,62,2724,https://cpt.tcgcsv.com/6pQ2,2025-03-07T13:10:44.763,1,1.16,4.99,32.32,1.98,,Unlimited Edition Rainbow Foil,Majestic,CRU054,Action,Attack,Ninja,3,,,2,3,0,"<em>From your home, draw strength. From your family, take heart. From the mists, find peace.</em>"
225955,Flood of Force,Flood of Force,https://tcgplayer-cdn.tcgplayer.com/product/225955_200w.jpg,62,2724,https://cpt.tcgcsv.com/7pQ2,2025-03-07T13:12:46.003,1,0.93,1.0,17.5,0.97,,1st Edition Normal,Majestic,CRU055,Action,Attack,Ninja,2,,,1,3,0,<em>Every thunderstorm begins with a single drop of rain.</em>
225955,Flood of Force,Flood of Force,https://tcgplayer-cdn.tcgplayer.com/product/225955_200w.jpg,62,2724,https://cpt.tcgcsv.com/7pQ2,2025-03-07T13:12:46.003,1,13.19,14.99,59.69,,,1st Edition Rainbow Foil,Majestic,CRU055,Action,Attack,Ninja,2,,,1,3,0,<em>Every thunderstorm begins with a single drop of rain.</em>
225955,Flood of Force,Flood of Force,https://tcgplayer-cdn.tcgplayer.com/product/225955_200w.jpg,62,2724,https://cpt.tcgcsv.com/7pQ2,2025-03-07T13:12:46.003,1,0.49,1.15,15.0,0.68,,Unlimited Edition Normal,Majestic,CRU055,Action,Attack,Ninja,2,,,1,3,0,<em>Every thunderstorm begins with a single drop of rain.</em>
225955,Flood of Force,Flood of Force,https://tcgplayer-cdn.tcgplayer.com/product/225955_200w.jpg,62,2724,https://cpt.tcgcsv.com/7pQ2,2025-03-07T13:12:46.003,1,1.5,2.5,20.0,2.08,,Unlimited Edition Rainbow Foil,Majestic,CRU055,Action,Attack,Ninja,2,,,1,3,0,<em>Every thunderstorm begins with a single drop of rain.</em>
225956,Heron's Flight,Herons Flight,https://tcgplayer-cdn.tcgplayer.com/product/225956_200w.jpg,62,2724,https://cpt.tcgcsv.com/8pQ2,2025-03-07T12:48:15.35,1,3.86,9.66,39.99,,,1st Edition Rainbow Foil,Majestic,CRU056,Action,Attack,Ninja,1,,,3,3,0,
225956,Heron's Flight,Herons Flight,https://tcgplayer-cdn.tcgplayer.com/product/225956_200w.jpg,62,2724,https://cpt.tcgcsv.com/8pQ2,2025-03-07T12:48:15.35,1,0.44,1.0,19.0,0.48,,1st Edition Normal,Majestic,CRU056,Action,Attack,Ninja,1,,,3,3,0,
225956,Heron's Flight,Herons Flight,https://tcgplayer-cdn.tcgplayer.com/product/225956_200w.jpg,62,2724,https://cpt.tcgcsv.com/8pQ2,2025-03-07T12:48:15.35,1,0.36,0.99,20.0,0.49,,Unlimited Edition Normal,Majestic,CRU056,Action,Attack,Ninja,1,,,3,3,0,
225956,Heron's Flight,Herons Flight,https://tcgplayer-cdn.tcgplayer.com/product/225956_200w.jpg,62,2724,https://cpt.tcgcsv.com/8pQ2,2025-03-07T12:48:15.35,1,0.95,1.6,14.99,1.55,,Unlimited Edition Rainbow Foil,Majestic,CRU056,Action,Attack,Ninja,1,,,3,3,0,
225957,Crane Dance (Red),Crane Dance Red,https://tcgplayer-cdn.tcgplayer.com/product/225957_200w.jpg,62,2724,https://cpt.tcgcsv.com/9pQ2,2025-03-07T13:13:19.52,1,0.01,0.3,3.0,0.05,,1st Edition Normal,Rare,CRU057,Action,Attack,Ninja,1,,,3,3,0,
225957,Crane Dance (Red),Crane Dance Red,https://tcgplayer-cdn.tcgplayer.com/product/225957_200w.jpg,62,2724,https://cpt.tcgcsv.com/9pQ2,2025-03-07T13:13:19.52,1,2.49,4.99,6.69,,,1st Edition Rainbow Foil,Rare,CRU057,Action,Attack,Ninja,1,,,3,3,0,
225957,Crane Dance (Red),Crane Dance Red,https://tcgplayer-cdn.tcgplayer.com/product/225957_200w.jpg,62,2724,https://cpt.tcgcsv.com/9pQ2,2025-03-07T13:13:19.52,1,0.09,0.25,25.13,0.13,,Unlimited Edition Normal,Rare,CRU057,Action,Attack,Ninja,1,,,3,3,0,
225957,Crane Dance (Red),Crane Dance Red,https://tcgplayer-cdn.tcgplayer.com/product/225957_200w.jpg,62,2724,https://cpt.tcgcsv.com/9pQ2,2025-03-07T13:13:19.52,1,0.22,0.32,0.99,0.28,,Unlimited Edition Rainbow Foil,Rare,CRU057,Action,Attack,Ninja,1,,,3,3,0,
225958,Crane Dance (Yellow),Crane Dance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225958_200w.jpg,62,2724,https://cpt.tcgcsv.com/bpQ2,2025-03-07T13:13:24.42,1,0.01,0.3,3.0,0.05,,1st Edition Normal,Rare,CRU058,Action,Attack,Ninja,2,,,2,3,0,
225958,Crane Dance (Yellow),Crane Dance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225958_200w.jpg,62,2724,https://cpt.tcgcsv.com/bpQ2,2025-03-07T13:13:24.42,1,0.07,0.25,25.09,0.09,,Unlimited Edition Normal,Rare,CRU058,Action,Attack,Ninja,2,,,2,3,0,
225958,Crane Dance (Yellow),Crane Dance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225958_200w.jpg,62,2724,https://cpt.tcgcsv.com/bpQ2,2025-03-07T13:13:24.42,1,2.13,2.99,5.69,,,1st Edition Rainbow Foil,Rare,CRU058,Action,Attack,Ninja,2,,,2,3,0,
225958,Crane Dance (Yellow),Crane Dance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225958_200w.jpg,62,2724,https://cpt.tcgcsv.com/bpQ2,2025-03-07T13:13:24.42,1,0.2,0.27,1.63,0.25,,Unlimited Edition Rainbow Foil,Rare,CRU058,Action,Attack,Ninja,2,,,2,3,0,
225959,Crane Dance (Blue),Crane Dance Blue,https://tcgplayer-cdn.tcgplayer.com/product/225959_200w.jpg,62,2724,https://cpt.tcgcsv.com/cpQ2,2025-03-07T13:13:29.123,1,0.19,0.6,75.0,0.63,,1st Edition Normal,Rare,CRU059,Action,Attack,Ninja,3,,,1,3,0,
225959,Crane Dance (Blue),Crane Dance Blue,https://tcgplayer-cdn.tcgplayer.com/product/225959_200w.jpg,62,2724,https://cpt.tcgcsv.com/cpQ2,2025-03-07T13:13:29.123,1,0.73,2.01,3.88,0.72,,1st Edition Rainbow Foil,Rare,CRU059,Action,Attack,Ninja,3,,,1,3,0,
225959,Crane Dance (Blue),Crane Dance Blue,https://tcgplayer-cdn.tcgplayer.com/product/225959_200w.jpg,62,2724,https://cpt.tcgcsv.com/cpQ2,2025-03-07T13:13:29.123,1,0.09,0.31,25.22,0.22,,Unlimited Edition Normal,Rare,CRU059,Action,Attack,Ninja,3,,,1,3,0,
225959,Crane Dance (Blue),Crane Dance Blue,https://tcgplayer-cdn.tcgplayer.com/product/225959_200w.jpg,62,2724,https://cpt.tcgcsv.com/cpQ2,2025-03-07T13:13:29.123,1,0.25,0.49,0.99,0.52,,Unlimited Edition Rainbow Foil,Rare,CRU059,Action,Attack,Ninja,3,,,1,3,0,
225960,Rushing River (Red),Rushing River Red,https://tcgplayer-cdn.tcgplayer.com/product/225960_200w.jpg,62,2724,https://cpt.tcgcsv.com/dpQ2,2025-03-07T13:18:55.407,1,0.99,1.49,5.0,,,1st Edition Rainbow Foil,Rare,CRU060,Action,Attack,Ninja,1,,,3,3,0,
225960,Rushing River (Red),Rushing River Red,https://tcgplayer-cdn.tcgplayer.com/product/225960_200w.jpg,62,2724,https://cpt.tcgcsv.com/dpQ2,2025-03-07T13:18:55.407,1,0.01,0.32,1.99,0.22,,1st Edition Normal,Rare,CRU060,Action,Attack,Ninja,1,,,3,3,0,
225960,Rushing River (Red),Rushing River Red,https://tcgplayer-cdn.tcgplayer.com/product/225960_200w.jpg,62,2724,https://cpt.tcgcsv.com/dpQ2,2025-03-07T13:18:55.407,1,0.01,0.25,25.19,0.19,,Unlimited Edition Normal,Rare,CRU060,Action,Attack,Ninja,1,,,3,3,0,
225960,Rushing River (Red),Rushing River Red,https://tcgplayer-cdn.tcgplayer.com/product/225960_200w.jpg,62,2724,https://cpt.tcgcsv.com/dpQ2,2025-03-07T13:18:55.407,1,0.05,0.3,1.36,0.23,,Unlimited Edition Rainbow Foil,Rare,CRU060,Action,Attack,Ninja,1,,,3,3,0,
225961,Rushing River (Yellow),Rushing River Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225961_200w.jpg,62,2724,https://cpt.tcgcsv.com/fpQ2,2025-03-07T13:18:58.91,1,0.01,0.25,25.13,0.13,,Unlimited Edition Normal,Rare,CRU061,Action,Attack,Ninja,2,,,2,3,0,
225961,Rushing River (Yellow),Rushing River Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225961_200w.jpg,62,2724,https://cpt.tcgcsv.com/fpQ2,2025-03-07T13:18:58.91,1,0.01,0.25,3.0,0.15,,1st Edition Normal,Rare,CRU061,Action,Attack,Ninja,2,,,2,3,0,
225961,Rushing River (Yellow),Rushing River Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225961_200w.jpg,62,2724,https://cpt.tcgcsv.com/fpQ2,2025-03-07T13:18:58.91,1,0.99,2.25,12.0,,,1st Edition Rainbow Foil,Rare,CRU061,Action,Attack,Ninja,2,,,2,3,0,
225961,Rushing River (Yellow),Rushing River Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225961_200w.jpg,62,2724,https://cpt.tcgcsv.com/fpQ2,2025-03-07T13:18:58.91,1,0.2,0.36,1.59,0.2,,Unlimited Edition Rainbow Foil,Rare,CRU061,Action,Attack,Ninja,2,,,2,3,0,
225962,Rushing River (Blue),Rushing River Blue,https://tcgplayer-cdn.tcgplayer.com/product/225962_200w.jpg,62,2724,https://cpt.tcgcsv.com/gpQ2,2025-03-07T13:19:02.917,1,0.14,0.3,25.23,0.23,,Unlimited Edition Normal,Rare,CRU062,Action,Attack,Ninja,3,,,1,3,0,
225962,Rushing River (Blue),Rushing River Blue,https://tcgplayer-cdn.tcgplayer.com/product/225962_200w.jpg,62,2724,https://cpt.tcgcsv.com/gpQ2,2025-03-07T13:19:02.917,1,1.5,1.92,4.99,1.88,,1st Edition Rainbow Foil,Rare,CRU062,Action,Attack,Ninja,3,,,1,3,0,
225962,Rushing River (Blue),Rushing River Blue,https://tcgplayer-cdn.tcgplayer.com/product/225962_200w.jpg,62,2724,https://cpt.tcgcsv.com/gpQ2,2025-03-07T13:19:02.917,1,0.35,0.77,6.99,0.44,,1st Edition Normal,Rare,CRU062,Action,Attack,Ninja,3,,,1,3,0,
225962,Rushing River (Blue),Rushing River Blue,https://tcgplayer-cdn.tcgplayer.com/product/225962_200w.jpg,62,2724,https://cpt.tcgcsv.com/gpQ2,2025-03-07T13:19:02.917,1,0.25,0.52,1.99,0.47,,Unlimited Edition Rainbow Foil,Rare,CRU062,Action,Attack,Ninja,3,,,1,3,0,
225963,Flying Kick (Red),Flying Kick Red,https://tcgplayer-cdn.tcgplayer.com/product/225963_200w.jpg,62,2724,https://cpt.tcgcsv.com/hpQ2,2025-03-07T13:06:05.4,1,0.07,0.15,25.11,0.11,,Unlimited Edition Normal,Common,CRU063,Action,Attack,Ninja,1,,,5,3,2,
225963,Flying Kick (Red),Flying Kick Red,https://tcgplayer-cdn.tcgplayer.com/product/225963_200w.jpg,62,2724,https://cpt.tcgcsv.com/hpQ2,2025-03-07T13:06:05.4,1,0.4,3.19,10.51,1.25,,1st Edition Rainbow Foil,Common,CRU063,Action,Attack,Ninja,1,,,5,3,2,
225963,Flying Kick (Red),Flying Kick Red,https://tcgplayer-cdn.tcgplayer.com/product/225963_200w.jpg,62,2724,https://cpt.tcgcsv.com/hpQ2,2025-03-07T13:06:05.4,1,0.01,0.24,1.0,0.2,,1st Edition Normal,Common,CRU063,Action,Attack,Ninja,1,,,5,3,2,
225963,Flying Kick (Red),Flying Kick Red,https://tcgplayer-cdn.tcgplayer.com/product/225963_200w.jpg,62,2724,https://cpt.tcgcsv.com/hpQ2,2025-03-07T13:06:05.4,1,0.1,0.25,1.48,0.21,,Unlimited Edition Rainbow Foil,Common,CRU063,Action,Attack,Ninja,1,,,5,3,2,
225964,Flying Kick (Yellow),Flying Kick Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225964_200w.jpg,62,2724,https://cpt.tcgcsv.com/jpQ2,2025-03-07T13:05:51.303,1,4.0,5.0,8.99,,,1st Edition Rainbow Foil,Common,CRU064,Action,Attack,Ninja,2,,,4,3,2,
225964,Flying Kick (Yellow),Flying Kick Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225964_200w.jpg,62,2724,https://cpt.tcgcsv.com/jpQ2,2025-03-07T13:05:51.303,1,0.05,0.15,25.07,0.07,,Unlimited Edition Normal,Common,CRU064,Action,Attack,Ninja,2,,,4,3,2,
225964,Flying Kick (Yellow),Flying Kick Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225964_200w.jpg,62,2724,https://cpt.tcgcsv.com/jpQ2,2025-03-07T13:05:51.303,1,0.01,0.2,1.0,0.05,,1st Edition Normal,Common,CRU064,Action,Attack,Ninja,2,,,4,3,2,
225964,Flying Kick (Yellow),Flying Kick Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225964_200w.jpg,62,2724,https://cpt.tcgcsv.com/jpQ2,2025-03-07T13:05:51.303,1,0.09,0.25,1.31,0.15,,Unlimited Edition Rainbow Foil,Common,CRU064,Action,Attack,Ninja,2,,,4,3,2,
225965,Flying Kick (Blue),Flying Kick Blue,https://tcgplayer-cdn.tcgplayer.com/product/225965_200w.jpg,62,2724,https://cpt.tcgcsv.com/kpQ2,2025-03-07T13:05:45.96,1,0.1,0.2,1.0,0.1,,1st Edition Normal,Common,CRU065,Action,Attack,Ninja,3,,,3,3,2,
225965,Flying Kick (Blue),Flying Kick Blue,https://tcgplayer-cdn.tcgplayer.com/product/225965_200w.jpg,62,2724,https://cpt.tcgcsv.com/kpQ2,2025-03-07T13:05:45.96,1,0.05,0.15,25.09,0.09,,Unlimited Edition Normal,Common,CRU065,Action,Attack,Ninja,3,,,3,3,2,
225965,Flying Kick (Blue),Flying Kick Blue,https://tcgplayer-cdn.tcgplayer.com/product/225965_200w.jpg,62,2724,https://cpt.tcgcsv.com/kpQ2,2025-03-07T13:05:45.96,1,0.65,0.75,9999.99,,,1st Edition Rainbow Foil,Common,CRU065,Action,Attack,Ninja,3,,,3,3,2,
225965,Flying Kick (Blue),Flying Kick Blue,https://tcgplayer-cdn.tcgplayer.com/product/225965_200w.jpg,62,2724,https://cpt.tcgcsv.com/kpQ2,2025-03-07T13:05:45.96,1,0.1,0.25,25.11,0.11,,Unlimited Edition Rainbow Foil,Common,CRU065,Action,Attack,Ninja,3,,,3,3,2,
225966,Soulbead Strike (Red),Soulbead Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/225966_200w.jpg,62,2724,https://cpt.tcgcsv.com/lpQ2,2025-03-07T13:08:03.813,1,0.12,0.39,3.99,0.23,,1st Edition Normal,Common,CRU066,Action,Attack,Ninja,1,,,4,3,0,
225966,Soulbead Strike (Red),Soulbead Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/225966_200w.jpg,62,2724,https://cpt.tcgcsv.com/lpQ2,2025-03-07T13:08:03.813,1,0.14,0.24,25.18,0.18,,Unlimited Edition Normal,Common,CRU066,Action,Attack,Ninja,1,,,4,3,0,
225966,Soulbead Strike (Red),Soulbead Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/225966_200w.jpg,62,2724,https://cpt.tcgcsv.com/lpQ2,2025-03-07T13:08:03.813,1,1.71,1.95,18.88,1.95,,1st Edition Rainbow Foil,Common,CRU066,Action,Attack,Ninja,1,,,4,3,0,
225966,Soulbead Strike (Red),Soulbead Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/225966_200w.jpg,62,2724,https://cpt.tcgcsv.com/lpQ2,2025-03-07T13:08:03.813,1,0.1,0.3,1.81,0.2,,Unlimited Edition Rainbow Foil,Common,CRU066,Action,Attack,Ninja,1,,,4,3,0,
225967,Soulbead Strike (Yellow),Soulbead Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225967_200w.jpg,62,2724,https://cpt.tcgcsv.com/mpQ2,2025-03-07T13:08:08.34,1,0.04,0.2,25.11,0.11,,Unlimited Edition Normal,Common,CRU067,Action,Attack,Ninja,2,,,3,3,0,
225967,Soulbead Strike (Yellow),Soulbead Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225967_200w.jpg,62,2724,https://cpt.tcgcsv.com/mpQ2,2025-03-07T13:08:08.34,1,0.01,0.2,1.0,0.05,,1st Edition Normal,Common,CRU067,Action,Attack,Ninja,2,,,3,3,0,
225967,Soulbead Strike (Yellow),Soulbead Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225967_200w.jpg,62,2724,https://cpt.tcgcsv.com/mpQ2,2025-03-07T13:08:08.34,1,0.55,1.98,17.89,,,1st Edition Rainbow Foil,Common,CRU067,Action,Attack,Ninja,2,,,3,3,0,
225967,Soulbead Strike (Yellow),Soulbead Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/225967_200w.jpg,62,2724,https://cpt.tcgcsv.com/mpQ2,2025-03-07T13:08:08.34,1,0.1,0.25,25.2,0.2,,Unlimited Edition Rainbow Foil,Common,CRU067,Action,Attack,Ninja,2,,,3,3,0,
225968,Soulbead Strike (Blue),Soulbead Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/225968_200w.jpg,62,2724,https://cpt.tcgcsv.com/npQ2,2025-03-07T13:08:12.91,1,0.18,0.25,4.5,0.15,,1st Edition Normal,Common,CRU068,Action,Attack,Ninja,3,,,2,3,0,
225968,Soulbead Strike (Blue),Soulbead Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/225968_200w.jpg,62,2724,https://cpt.tcgcsv.com/npQ2,2025-03-07T13:08:12.91,1,0.25,2.23,12.78,1.39,,1st Edition Rainbow Foil,Common,CRU068,Action,Attack,Ninja,3,,,2,3,0,
225968,Soulbead Strike (Blue),Soulbead Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/225968_200w.jpg,62,2724,https://cpt.tcgcsv.com/npQ2,2025-03-07T13:08:12.91,1,0.1,0.2,25.18,0.18,,Unlimited Edition Normal,Common,CRU068,Action,Attack,Ninja,3,,,2,3,0,
225968,Soulbead Strike (Blue),Soulbead Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/225968_200w.jpg,62,2724,https://cpt.tcgcsv.com/npQ2,2025-03-07T13:08:12.91,1,0.3,0.6,1.7,0.6,,Unlimited Edition Rainbow Foil,Common,CRU068,Action,Attack,Ninja,3,,,2,3,0,
225969,Bittering Thorns,Bittering Thorns,https://tcgplayer-cdn.tcgplayer.com/product/225969_200w.jpg,62,2724,https://cpt.tcgcsv.com/ppQ2,2025-03-07T13:21:37.04,1,0.5,1.15,4.69,,,1st Edition Rainbow Foil,Common,CRU072,Action,Attack,Ninja,2,,,5,3,1,
225969,Bittering Thorns,Bittering Thorns,https://tcgplayer-cdn.tcgplayer.com/product/225969_200w.jpg,62,2724,https://cpt.tcgcsv.com/ppQ2,2025-03-07T13:21:37.04,1,0.04,0.15,25.11,0.1,,Unlimited Edition Normal,Common,CRU072,Action,Attack,Ninja,2,,,5,3,1,
225969,Bittering Thorns,Bittering Thorns,https://tcgplayer-cdn.tcgplayer.com/product/225969_200w.jpg,62,2724,https://cpt.tcgcsv.com/ppQ2,2025-03-07T13:21:37.04,1,0.01,0.21,1.41,0.15,,1st Edition Normal,Common,CRU072,Action,Attack,Ninja,2,,,5,3,1,
225969,Bittering Thorns,Bittering Thorns,https://tcgplayer-cdn.tcgplayer.com/product/225969_200w.jpg,62,2724,https://cpt.tcgcsv.com/ppQ2,2025-03-07T13:21:37.04,1,0.09,0.25,25.2,0.2,,Unlimited Edition Rainbow Foil,Common,CRU072,Action,Attack,Ninja,2,,,5,3,1,
