productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCardSubType,extCost,extPitchValue,extDefenseValue,extPower,extTalent,extFlavorText
517430,Steel Street Enforcement,Steel Street Enforcement,https://tcgplayer-cdn.tcgplayer.com/product/517430_200w.jpg,62,23277,https://cpt.tcgcsv.com/D-86,2025-08-13T13:20:54.753,1,1.77,2.59,9.99,2.55,,Rainbow Foil,Majestic,EVO060,Action,Mechanologist,,,Attack,,3,1,,,"<em>""Stability is the bedrock of Metrix city, as peace and profit go hand in hand."" -Enforcer Easha</em>"
517431,Sprocket Rocket (Red),Sprocket Rocket Red,https://tcgplayer-cdn.tcgplayer.com/product/517431_200w.jpg,62,23277,https://cpt.tcgcsv.com/F-86,2023-10-06T04:03:14.31,1,0.05,0.2,1.54,0.19,,Normal,Common,EVO192,Action,Mechanologist,,,Attack,0,1,3,3,,
517431,Sprocket Rocket (Red),Sprocket Rocket Red,https://tcgplayer-cdn.tcgplayer.com/product/517431_200w.jpg,62,23277,https://cpt.tcgcsv.com/F-86,2023-10-06T04:03:14.31,1,0.15,0.43,0.99,0.4,,Rainbow Foil,Common,EVO192,Action,Mechanologist,,,Attack,0,1,3,3,,
517432,Dumpster Dive (Red),Dumpster Dive Red,https://tcgplayer-cdn.tcgplayer.com/product/517432_200w.jpg,62,23277,https://cpt.tcgcsv.com/G-86,2023-10-06T04:03:14.31,0,0.03,0.15,1.34,0.08,,Normal,Common,EVO195,Action,Mechanologist,,,Attack,1,1,3,4,,
517432,Dumpster Dive (Red),Dumpster Dive Red,https://tcgplayer-cdn.tcgplayer.com/product/517432_200w.jpg,62,23277,https://cpt.tcgcsv.com/G-86,2023-10-06T04:03:14.31,0,0.05,0.26,2.0,0.26,,Rainbow Foil,Common,EVO195,Action,Mechanologist,,,Attack,1,1,3,4,,
517433,Teklonetic Force Field (Red),Teklonetic Force Field Red,https://tcgplayer-cdn.tcgplayer.com/product/517433_200w.jpg,62,23277,https://cpt.tcgcsv.com/H-86,2023-10-06T04:03:14.31,0,0.01,0.15,1.32,0.05,,Normal,Common,EVO231,Block,Mechanologist,,,,,1,3,,,
517433,Teklonetic Force Field (Red),Teklonetic Force Field Red,https://tcgplayer-cdn.tcgplayer.com/product/517433_200w.jpg,62,23277,https://cpt.tcgcsv.com/H-86,2023-10-06T04:03:14.31,0,0.04,0.25,2.0,0.15,,Rainbow Foil,Common,EVO231,Block,Mechanologist,,,,,1,3,,,
517436,Teklonetic Force Field (Yellow),Teklonetic Force Field Yellow,https://tcgplayer-cdn.tcgplayer.com/product/517436_200w.jpg,62,23277,https://cpt.tcgcsv.com/L-86,2023-10-06T04:03:14.31,0,0.05,0.25,2.0,,,Rainbow Foil,Common,EVO232,Block,Mechanologist,,,,,2,2,,,
517436,Teklonetic Force Field (Yellow),Teklonetic Force Field Yellow,https://tcgplayer-cdn.tcgplayer.com/product/517436_200w.jpg,62,23277,https://cpt.tcgcsv.com/L-86,2023-10-06T04:03:14.31,0,0.01,0.15,1.32,0.05,,Normal,Common,EVO232,Block,Mechanologist,,,,,2,2,,,
517440,Teklonetic Force Field (Blue),Teklonetic Force Field Blue,https://tcgplayer-cdn.tcgplayer.com/product/517440_200w.jpg,62,23277,https://cpt.tcgcsv.com/Q-86,2023-10-06T04:03:14.31,0,0.01,0.15,0.75,0.05,,Normal,Common,EVO233,Action,Mechanologist,,,Attack,,3,1,,,
517440,Teklonetic Force Field (Blue),Teklonetic Force Field Blue,https://tcgplayer-cdn.tcgplayer.com/product/517440_200w.jpg,62,23277,https://cpt.tcgcsv.com/Q-86,2023-10-06T04:03:14.31,0,0.04,0.25,1.0,0.1,,Rainbow Foil,Common,EVO233,Action,Mechanologist,,,Attack,,3,1,,,
517445,Scrap Harvester (Red),Scrap Harvester Red,https://tcgplayer-cdn.tcgplayer.com/product/517445_200w.jpg,62,23277,https://cpt.tcgcsv.com/W-86,2023-10-06T04:03:14.31,1,0.05,0.25,1.41,0.1,,Rainbow Foil,Common,EVO132,Action,Mechanologist,,,Attack,3,1,3,6,,
517445,Scrap Harvester (Red),Scrap Harvester Red,https://tcgplayer-cdn.tcgplayer.com/product/517445_200w.jpg,62,23277,https://cpt.tcgcsv.com/W-86,2023-10-06T04:03:14.31,1,0.02,0.15,0.75,0.1,,Normal,Common,EVO132,Action,Mechanologist,,,Attack,3,1,3,6,,
517771,Maxx 'The Hype' Nitro,Maxx The Hype Nitro,https://tcgplayer-cdn.tcgplayer.com/product/517771_200w.jpg,62,23277,https://cpt.tcgcsv.com/r796,2023-10-06T04:03:14.31,1,0.42,1.06,10.0,1.06,,Normal,Majestic,EVO004,Hero,Mechanologist,4,40,,,,,,,
517773,Hyper-X3,Hyper X3,https://tcgplayer-cdn.tcgplayer.com/product/517773_200w.jpg,62,23277,https://cpt.tcgcsv.com/t796,2023-10-06T04:03:14.31,1,4.86,11.79,55.0,9.62,,Rainbow Foil,Legendary,EVO011,Equipment,Mechanologist,,,Head,,,1,,,
517774,Hyper-X3 (Extended Art),Hyper X3 Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/517774_200w.jpg,62,23277,https://cpt.tcgcsv.com/v796,2023-10-06T04:03:14.31,1,25.65,31.0,87.0,31.74,,Cold Foil,Legendary,EVO011,,,,,,,,1,,,
517791,Adaptive Plating,Adaptive Plating,https://tcgplayer-cdn.tcgplayer.com/product/517791_200w.jpg,62,23277,https://cpt.tcgcsv.com/R796,2023-10-06T04:03:14.31,1,69.77,82.29,111.22,69.91,,Cold Foil,Legendary,EVO013,Equipment,Mechanologist,,,,,,1,,,
517791,Adaptive Plating,Adaptive Plating,https://tcgplayer-cdn.tcgplayer.com/product/517791_200w.jpg,62,23277,https://cpt.tcgcsv.com/R796,2023-10-06T04:03:14.31,1,50.0,59.99,99.99,57.67,,Rainbow Foil,Legendary,EVO013,Equipment,Mechanologist,,,,,,1,,,
517795,Cogwerx Base Head,Cogwerx Base Head,https://tcgplayer-cdn.tcgplayer.com/product/517795_200w.jpg,62,23277,https://cpt.tcgcsv.com/W796,2023-10-06T04:03:14.31,1,0.03,0.15,1.34,0.08,,Normal,Common,EVO014,Equipment,Mechanologist,,,Head;Base,,,,,,
517795,Cogwerx Base Head,Cogwerx Base Head,https://tcgplayer-cdn.tcgplayer.com/product/517795_200w.jpg,62,23277,https://cpt.tcgcsv.com/W796,2023-10-06T04:03:14.31,1,2.21,2.7,19.99,2.7,,Cold Foil,Common,EVO014,Equipment,Mechanologist,,,Head;Base,,,,,,
517797,Cogwerx Base Chest,Cogwerx Base Chest,https://tcgplayer-cdn.tcgplayer.com/product/517797_200w.jpg,62,23277,https://cpt.tcgcsv.com/Z796,2023-10-06T04:03:14.31,1,1.28,2.28,19.99,2.35,,Cold Foil,Common,EVO015,Equipment,Mechanologist,,,Chest;Base,,,,,,
517797,Cogwerx Base Chest,Cogwerx Base Chest,https://tcgplayer-cdn.tcgplayer.com/product/517797_200w.jpg,62,23277,https://cpt.tcgcsv.com/Z796,2023-10-06T04:03:14.31,1,0.02,0.15,1.33,0.09,,Normal,Common,EVO015,Equipment,Mechanologist,,,Chest;Base,,,,,,
517799,Cogwerx Base Arms,Cogwerx Base Arms,https://tcgplayer-cdn.tcgplayer.com/product/517799_200w.jpg,62,23277,https://cpt.tcgcsv.com/_796,2023-10-06T04:03:14.31,1,0.26,1.06,5.99,0.99,,Cold Foil,Common,EVO016,Equipment,Mechanologist,,,Arms;Base,,,,,,
517799,Cogwerx Base Arms,Cogwerx Base Arms,https://tcgplayer-cdn.tcgplayer.com/product/517799_200w.jpg,62,23277,https://cpt.tcgcsv.com/_796,2023-10-06T04:03:14.31,1,0.03,0.17,0.75,0.08,,Normal,Common,EVO016,Equipment,Mechanologist,,,Arms;Base,,,,,,
517800,Cogwerx Base Legs,Cogwerx Base Legs,https://tcgplayer-cdn.tcgplayer.com/product/517800_200w.jpg,62,23277,https://cpt.tcgcsv.com/0896,2023-10-06T04:03:14.31,1,1.49,2.35,14.99,3.41,,Cold Foil,Common,EVO017,Equipment,Mechanologist,,,Legs;Base,,,,,,
517800,Cogwerx Base Legs,Cogwerx Base Legs,https://tcgplayer-cdn.tcgplayer.com/product/517800_200w.jpg,62,23277,https://cpt.tcgcsv.com/0896,2023-10-06T04:03:14.31,1,0.03,0.17,1.34,0.09,,Normal,Common,EVO017,Equipment,Mechanologist,,,Legs;Base,,,,,,
517804,Evo Steel Soul Memory (Marvel),Evo Steel Soul Memory Marvel,https://tcgplayer-cdn.tcgplayer.com/product/517804_200w.jpg,62,23277,https://cpt.tcgcsv.com/6896,2023-10-06T04:03:14.31,1,30.96,38.05,94.01,32.62,,Cold Foil,Marvel,EVO026,Action;Equipment,Mechanologist,,,Head;Evo;Base,4,3,3,,,
517807,Evo Steel Soul Processor,Evo Steel Soul Processor,https://tcgplayer-cdn.tcgplayer.com/product/517807_200w.jpg,62,23277,https://cpt.tcgcsv.com/9896,2023-10-06T04:03:14.31,1,1.8,2.99,15.0,2.22,,Normal,Majestic,EVO027,Action;Equipment,Mechanologist,,,Chest;Evo;Base,4,3,3,,,
517808,Evo Steel Soul Processor (Marvel),Evo Steel Soul Processor Marvel,https://tcgplayer-cdn.tcgplayer.com/product/517808_200w.jpg,62,23277,https://cpt.tcgcsv.com/b896,2023-10-06T04:03:14.31,1,20.65,29.94,105.96,26.12,,Cold Foil,Marvel,EVO027,Action;Equipment,Mechanologist,,,Chest;Evo;Base,4,3,3,,,
517810,Evo Steel Soul Controller,Evo Steel Soul Controller,https://tcgplayer-cdn.tcgplayer.com/product/517810_200w.jpg,62,23277,https://cpt.tcgcsv.com/d896,2023-10-06T04:03:14.31,1,4.67,6.8,35.0,5.34,,Normal,Majestic,EVO028,Action;Equipment,Mechanologist,,,Arms;Evo;Base,4,3,3,,,
517812,Evo Steel Soul Controller (Marvel),Evo Steel Soul Controller Marvel,https://tcgplayer-cdn.tcgplayer.com/product/517812_200w.jpg,62,23277,https://cpt.tcgcsv.com/g896,2023-10-06T04:03:14.31,1,37.08,42.0,81.98,40.44,,Cold Foil,Marvel,EVO028,Action;Equipment,Mechanologist,,,Arms;Evo;Base,4,3,3,,,
517814,Evo Steel Soul Tower,Evo Steel Soul Tower,https://tcgplayer-cdn.tcgplayer.com/product/517814_200w.jpg,62,23277,https://cpt.tcgcsv.com/j896,2023-10-06T04:03:14.31,1,3.5,8.21,39.99,4.53,,Normal,Majestic,EVO029,Action;Equipment,Mechanologist,,,Legs;Evo;Base,4,3,3,,,
517816,Evo Steel Soul Tower (Marvel),Evo Steel Soul Tower Marvel,https://tcgplayer-cdn.tcgplayer.com/product/517816_200w.jpg,62,23277,https://cpt.tcgcsv.com/l896,2023-10-06T04:03:14.31,1,24.68,32.15,93.65,29.03,,Cold Foil,Marvel,EVO029,Action;Equipment,Mechanologist,,,Legs;Evo;Base,4,3,3,,,
517819,Evo Circuit Breaker,Evo Circuit Breaker,https://tcgplayer-cdn.tcgplayer.com/product/517819_200w.jpg,62,23277,https://cpt.tcgcsv.com/p896,2023-10-06T04:03:14.31,1,0.7,1.17,34.73,0.99,,Normal,Majestic,EVO030,Equipment;Instant,Mechanologist,,,Head;Evo;Base,0,1,0,,,
517835,Evo Atom Breaker,Evo Atom Breaker,https://tcgplayer-cdn.tcgplayer.com/product/517835_200w.jpg,62,23277,https://cpt.tcgcsv.com/K896,2023-10-06T04:03:14.31,1,0.44,0.82,15.0,0.65,,Normal,Majestic,EVO031,Equipment;Instant,Mechanologist,,,Chest;Evo;Base,0,1,0,,,
517836,Evo Face Breaker,Evo Face Breaker,https://tcgplayer-cdn.tcgplayer.com/product/517836_200w.jpg,62,23277,https://cpt.tcgcsv.com/L896,2023-10-06T04:03:14.31,1,0.3,1.0,15.0,0.83,,Normal,Majestic,EVO032,Equipment;Instant,Mechanologist,,,Arms;Evo;Base,0,1,0,,,
517837,Evo Mach Breaker,Evo Mach Breaker,https://tcgplayer-cdn.tcgplayer.com/product/517837_200w.jpg,62,23277,https://cpt.tcgcsv.com/M896,2023-10-06T04:03:14.31,1,0.15,0.99,8.99,0.33,,Normal,Majestic,EVO033,Equipment;Instant,Mechanologist,,,Legs;Evo;Base,0,1,0,,,
517840,Evo Command Center,Evo Command Center,https://tcgplayer-cdn.tcgplayer.com/product/517840_200w.jpg,62,23277,https://cpt.tcgcsv.com/Q896,2023-10-06T04:03:14.31,1,0.31,1.0,19.99,0.79,,Cold Foil,Rare,EVO034,Action;Equipment,Mechanologist,,,Head;Evo;Base,3,2,3,,,
517840,Evo Command Center,Evo Command Center,https://tcgplayer-cdn.tcgplayer.com/product/517840_200w.jpg,62,23277,https://cpt.tcgcsv.com/Q896,2023-10-06T04:03:14.31,1,0.05,0.22,1.0,0.12,,Normal,Rare,EVO034,Action;Equipment,Mechanologist,,,Head;Evo;Base,3,2,3,,,
517842,Evo Engine Room,Evo Engine Room,https://tcgplayer-cdn.tcgplayer.com/product/517842_200w.jpg,62,23277,https://cpt.tcgcsv.com/S896,2023-10-06T04:03:14.31,1,0.36,0.95,4.0,0.85,,Cold Foil,Rare,EVO035,Action;Equipment,Mechanologist,,,Chest;Evo;Base,3,2,3,,,
517842,Evo Engine Room,Evo Engine Room,https://tcgplayer-cdn.tcgplayer.com/product/517842_200w.jpg,62,23277,https://cpt.tcgcsv.com/S896,2023-10-06T04:03:14.31,1,0.03,0.2,1.34,0.08,,Normal,Rare,EVO035,Action;Equipment,Mechanologist,,,Chest;Evo;Base,3,2,3,,,
517844,Evo Smoothbore,Evo Smoothbore,https://tcgplayer-cdn.tcgplayer.com/product/517844_200w.jpg,62,23277,https://cpt.tcgcsv.com/V896,2023-10-06T04:03:14.31,1,0.04,0.2,1.0,0.11,,Normal,Rare,EVO036,Action;Equipment,Mechanologist,,,Arms;Evo;Base,3,2,3,,,
517844,Evo Smoothbore,Evo Smoothbore,https://tcgplayer-cdn.tcgplayer.com/product/517844_200w.jpg,62,23277,https://cpt.tcgcsv.com/V896,2023-10-06T04:03:14.31,1,0.3,1.0,9.99,0.83,,Cold Foil,Rare,EVO036,Action;Equipment,Mechanologist,,,Arms;Evo;Base,3,2,3,,,
517846,Evo Thruster,Evo Thruster,https://tcgplayer-cdn.tcgplayer.com/product/517846_200w.jpg,62,23277,https://cpt.tcgcsv.com/X896,2023-10-06T04:03:14.31,1,0.04,0.2,1.35,0.07,,Normal,Rare,EVO037,Action;Equipment,Mechanologist,,,Legs;Evo;Base,3,2,3,,,
517846,Evo Thruster,Evo Thruster,https://tcgplayer-cdn.tcgplayer.com/product/517846_200w.jpg,62,23277,https://cpt.tcgcsv.com/X896,2023-10-06T04:03:14.31,1,0.67,1.0,19.99,0.83,,Cold Foil,Rare,EVO037,Action;Equipment,Mechanologist,,,Legs;Evo;Base,3,2,3,,,
517848,Evo Sentry Base Head,Evo Sentry Base Head,https://tcgplayer-cdn.tcgplayer.com/product/517848_200w.jpg,62,23277,https://cpt.tcgcsv.com/-896,2023-10-06T04:03:14.31,1,0.05,0.17,5.24,0.1,,Normal,Common,EVO042,Action;Equipment,Mechanologist,,,Head;Evo;Base,2,1,2,,,
517848,Evo Sentry Base Head,Evo Sentry Base Head,https://tcgplayer-cdn.tcgplayer.com/product/517848_200w.jpg,62,23277,https://cpt.tcgcsv.com/-896,2023-10-06T04:03:14.31,1,1.98,2.79,38.98,2.63,,Cold Foil,Common,EVO042,Action;Equipment,Mechanologist,,,Head;Evo;Base,2,1,2,,,
517849,Evo Sentry Base Chest,Evo Sentry Base Chest,https://tcgplayer-cdn.tcgplayer.com/product/517849_200w.jpg,62,23277,https://cpt.tcgcsv.com/_896,2023-10-06T04:03:14.31,1,0.9,1.86,29.0,1.1,,Cold Foil,Common,EVO043,Action;Equipment,Mechanologist,,,Chest;Evo;Base,2,1,2,,,
517849,Evo Sentry Base Chest,Evo Sentry Base Chest,https://tcgplayer-cdn.tcgplayer.com/product/517849_200w.jpg,62,23277,https://cpt.tcgcsv.com/_896,2023-10-06T04:03:14.31,1,0.04,0.16,1.51,0.09,,Normal,Common,EVO043,Action;Equipment,Mechanologist,,,Chest;Evo;Base,2,1,2,,,
517854,Evo Sentry Base Arms,Evo Sentry Base Arms,https://tcgplayer-cdn.tcgplayer.com/product/517854_200w.jpg,62,23277,https://cpt.tcgcsv.com/6996,2023-10-06T04:03:14.31,1,0.05,0.16,1.36,0.1,,Normal,Common,EVO044,Action;Equipment,Mechanologist,,,Arms;Evo;Base,2,1,2,,,
517854,Evo Sentry Base Arms,Evo Sentry Base Arms,https://tcgplayer-cdn.tcgplayer.com/product/517854_200w.jpg,62,23277,https://cpt.tcgcsv.com/6996,2023-10-06T04:03:14.31,1,1.34,2.18,19.99,2.12,,Cold Foil,Common,EVO044,Action;Equipment,Mechanologist,,,Arms;Evo;Base,2,1,2,,,
517855,Evo Sentry Base Legs,Evo Sentry Base Legs,https://tcgplayer-cdn.tcgplayer.com/product/517855_200w.jpg,62,23277,https://cpt.tcgcsv.com/7996,2023-10-06T04:03:14.31,1,0.05,0.16,0.99,0.11,,Normal,Common,EVO045,Action;Equipment,Mechanologist,,,Legs;Evo;Base,2,1,2,,,
517855,Evo Sentry Base Legs,Evo Sentry Base Legs,https://tcgplayer-cdn.tcgplayer.com/product/517855_200w.jpg,62,23277,https://cpt.tcgcsv.com/7996,2023-10-06T04:03:14.31,1,0.83,1.14,12.0,1.1,,Cold Foil,Common,EVO045,Action;Equipment,Mechanologist,,,Legs;Evo;Base,2,1,2,,,
517865,Evo Data Mine,Evo Data Mine,https://tcgplayer-cdn.tcgplayer.com/product/517865_200w.jpg,62,23277,https://cpt.tcgcsv.com/k996,2023-10-06T04:03:14.31,0,0.25,0.65,9.99,0.64,,Cold Foil,Common,EVO046,Action;Equipment,Mechanologist,,,Head;Evo;Base,0,2,2,,,
517865,Evo Data Mine,Evo Data Mine,https://tcgplayer-cdn.tcgplayer.com/product/517865_200w.jpg,62,23277,https://cpt.tcgcsv.com/k996,2023-10-06T04:03:14.31,0,0.02,0.17,1.33,0.08,,Normal,Common,EVO046,Action;Equipment,Mechanologist,,,Head;Evo;Base,0,2,2,,,
517866,Evo Battery Pack,Evo Battery Pack,https://tcgplayer-cdn.tcgplayer.com/product/517866_200w.jpg,62,23277,https://cpt.tcgcsv.com/l996,2023-10-06T04:03:14.31,0,0.02,0.15,1.33,0.05,,Normal,Common,EVO047,Action;Equipment,Mechanologist,,,Chest;Evo;Base,0,2,2,,,
517866,Evo Battery Pack,Evo Battery Pack,https://tcgplayer-cdn.tcgplayer.com/product/517866_200w.jpg,62,23277,https://cpt.tcgcsv.com/l996,2023-10-06T04:03:14.31,0,0.31,0.97,7.0,0.75,,Cold Foil,Common,EVO047,Action;Equipment,Mechanologist,,,Chest;Evo;Base,0,2,2,,,
517870,Evo Cogspitter,Evo Cogspitter,https://tcgplayer-cdn.tcgplayer.com/product/517870_200w.jpg,62,23277,https://cpt.tcgcsv.com/q996,2023-10-06T04:03:14.31,0,0.03,0.15,1.34,0.04,,Normal,Common,EVO048,Action;Equipment,Mechanologist,,,Arms;Evo;Base,0,2,2,,,
517870,Evo Cogspitter,Evo Cogspitter,https://tcgplayer-cdn.tcgplayer.com/product/517870_200w.jpg,62,23277,https://cpt.tcgcsv.com/q996,2023-10-06T04:03:14.31,0,0.44,0.8,2.99,0.75,,Cold Foil,Common,EVO048,Action;Equipment,Mechanologist,,,Arms;Evo;Base,0,2,2,,,
517873,Evo Charging Rods,Evo Charging Rods,https://tcgplayer-cdn.tcgplayer.com/product/517873_200w.jpg,62,23277,https://cpt.tcgcsv.com/t996,2023-10-06T04:03:14.31,0,0.3,0.69,4.99,0.65,,Cold Foil,Common,EVO049,Action;Equipment,Mechanologist,,,Legs;Evo;Base,0,2,2,,,
517873,Evo Charging Rods,Evo Charging Rods,https://tcgplayer-cdn.tcgplayer.com/product/517873_200w.jpg,62,23277,https://cpt.tcgcsv.com/t996,2023-10-06T04:03:14.31,0,0.03,0.15,1.34,0.07,,Normal,Common,EVO049,Action;Equipment,Mechanologist,,,Legs;Evo;Base,0,2,2,,,
517879,Evo Zoom Call,Evo Zoom Call,https://tcgplayer-cdn.tcgplayer.com/product/517879_200w.jpg,62,23277,https://cpt.tcgcsv.com/C996,2023-10-06T04:03:14.31,1,0.01,0.16,1.32,0.05,,Normal,Common,EVO050,Equipment;Instant,Mechanologist,,,Head;Evo;Base,0,2,0,,,
517879,Evo Zoom Call,Evo Zoom Call,https://tcgplayer-cdn.tcgplayer.com/product/517879_200w.jpg,62,23277,https://cpt.tcgcsv.com/C996,2023-10-06T04:03:14.31,1,0.21,0.86,10.0,0.49,,Cold Foil,Common,EVO050,Equipment;Instant,Mechanologist,,,Head;Evo;Base,0,2,0,,,
517881,Evo Buzz Hive,Evo Buzz Hive,https://tcgplayer-cdn.tcgplayer.com/product/517881_200w.jpg,62,23277,https://cpt.tcgcsv.com/F996,2023-10-06T04:03:14.31,1,0.18,0.66,9.99,0.54,,Cold Foil,Common,EVO051,Equipment;Instant,Mechanologist,,,Chest;Evo;Base,0,2,0,,,
517881,Evo Buzz Hive,Evo Buzz Hive,https://tcgplayer-cdn.tcgplayer.com/product/517881_200w.jpg,62,23277,https://cpt.tcgcsv.com/F996,2023-10-06T04:03:14.31,1,0.02,0.15,1.33,0.03,,Normal,Common,EVO051,Equipment;Instant,Mechanologist,,,Chest;Evo;Base,0,2,0,,,
517883,Evo Whizz Bang,Evo Whizz Bang,https://tcgplayer-cdn.tcgplayer.com/product/517883_200w.jpg,62,23277,https://cpt.tcgcsv.com/H996,2023-10-06T04:03:14.31,1,0.25,0.65,9.99,0.59,,Cold Foil,Common,EVO052,Equipment;Instant,Mechanologist,,,Arms;Evo;Base,0,2,0,,,
517883,Evo Whizz Bang,Evo Whizz Bang,https://tcgplayer-cdn.tcgplayer.com/product/517883_200w.jpg,62,23277,https://cpt.tcgcsv.com/H996,2023-10-06T04:03:14.31,1,0.03,0.15,1.34,0.04,,Normal,Common,EVO052,Equipment;Instant,Mechanologist,,,Arms;Evo;Base,0,2,0,,,
517884,Evo Zip Line,Evo Zip Line,https://tcgplayer-cdn.tcgplayer.com/product/517884_200w.jpg,62,23277,https://cpt.tcgcsv.com/J996,2023-10-06T04:03:14.31,1,0.02,0.15,1.33,0.05,,Normal,Common,EVO053,Equipment;Instant,Mechanologist,,,Legs;Evo;Base,0,2,0,,,
517884,Evo Zip Line,Evo Zip Line,https://tcgplayer-cdn.tcgplayer.com/product/517884_200w.jpg,62,23277,https://cpt.tcgcsv.com/J996,2023-10-06T04:03:14.31,1,0.43,1.0,10.0,0.67,,Cold Foil,Common,EVO053,Equipment;Instant,Mechanologist,,,Legs;Evo;Base,0,2,0,,,
517887,Annihilator Engine,Annihilator Engine,https://tcgplayer-cdn.tcgplayer.com/product/517887_200w.jpg,62,23277,https://cpt.tcgcsv.com/M996,2023-10-06T04:03:14.31,1,0.33,1.0,15.0,0.71,,Normal,Majestic,EVO054,Action,Mechanologist,,,Attack,6,1,3,6,,
517887,Annihilator Engine,Annihilator Engine,https://tcgplayer-cdn.tcgplayer.com/product/517887_200w.jpg,62,23277,https://cpt.tcgcsv.com/M996,2023-10-06T04:03:14.31,1,0.27,1.95,9.99,1.02,,Rainbow Foil,Majestic,EVO054,Action,Mechanologist,,,Attack,6,1,3,6,,
518237,Master Cog,Master Cog,https://tcgplayer-cdn.tcgplayer.com/product/518237_200w.jpg,62,23277,https://cpt.tcgcsv.com/Mj96,2023-10-06T04:03:14.31,1,60.0,67.36,99.99,81.89,,Rainbow Foil,Fabled,EVO000,Resource,Mechanologist,,,Gem,,2,,,,
518237,Master Cog,Master Cog,https://tcgplayer-cdn.tcgplayer.com/product/518237_200w.jpg,62,23277,https://cpt.tcgcsv.com/Mj96,2023-10-06T04:03:14.31,1,154.0,170.14,222.84,205.9,,Cold Foil,Fabled,EVO000,Resource,Mechanologist,,,Gem,,2,,,,
518238,Dash I/O,Dash I O,https://tcgplayer-cdn.tcgplayer.com/product/518238_200w.jpg,62,23277,https://cpt.tcgcsv.com/Nj96,2023-10-06T04:03:14.31,1,0.31,1.0,9.99,0.54,,Normal,Majestic,EVO001,Hero,Mechanologist,4,36,,,,,,,
518239,Evo Circuit Breaker (Marvel),Evo Circuit Breaker Marvel,https://tcgplayer-cdn.tcgplayer.com/product/518239_200w.jpg,62,23277,https://cpt.tcgcsv.com/Pj96,2023-10-06T04:03:14.31,1,46.99,59.89,84.99,49.99,,Cold Foil,Marvel,EVO030,Equipment;Instant,Mechanologist,,,Head;Evo;Base,0,1,0,,,
518240,Evo Atom Breaker (Marvel),Evo Atom Breaker Marvel,https://tcgplayer-cdn.tcgplayer.com/product/518240_200w.jpg,62,23277,https://cpt.tcgcsv.com/Qj96,2023-10-06T04:03:14.31,1,15.16,44.95,79.99,28.78,,Cold Foil,Marvel,EVO031,Equipment;Instant,Mechanologist,,,Chest;Evo;Base,0,1,0,,,
518242,Evo Face Breaker (Marvel),Evo Face Breaker Marvel,https://tcgplayer-cdn.tcgplayer.com/product/518242_200w.jpg,62,23277,https://cpt.tcgcsv.com/Sj96,2023-10-06T04:03:14.31,1,23.23,24.54,36.99,25.98,,Cold Foil,Marvel,EVO032,Equipment;Instant,Mechanologist,,,Arms;Evo;Base,0,1,0,,,
518243,Evo Mach Breaker (Marvel),Evo Mach Breaker Marvel,https://tcgplayer-cdn.tcgplayer.com/product/518243_200w.jpg,62,23277,https://cpt.tcgcsv.com/Tj96,2023-10-06T04:03:14.31,1,33.0,36.93,49.99,27.16,,Cold Foil,Marvel,EVO033,Equipment;Instant,Mechanologist,,,Legs;Evo;Base,0,1,0,,,
518244,Evo Tekloscope,Evo Tekloscope,https://tcgplayer-cdn.tcgplayer.com/product/518244_200w.jpg,62,23277,https://cpt.tcgcsv.com/Vj96,2023-10-06T04:03:14.31,1,0.35,1.68,10.0,1.03,,Cold Foil,Rare,EVO038,Action;Equipment,Mechanologist,,,Head;Evo;Base,3,3,2,,,
518245,Evo Energy Matrix,Evo Energy Matrix,https://tcgplayer-cdn.tcgplayer.com/product/518245_200w.jpg,62,23277,https://cpt.tcgcsv.com/Wj96,2023-10-06T04:03:14.31,1,0.74,1.0,9.99,1.11,,Cold Foil,Rare,EVO039,Action;Equipment,Mechanologist,,,Chest;Evo,3,3,2,,,
518246,Evo Scatter Shot,Evo Scatter Shot,https://tcgplayer-cdn.tcgplayer.com/product/518246_200w.jpg,62,23277,https://cpt.tcgcsv.com/Xj96,2023-10-06T04:03:14.31,1,0.77,1.15,4.99,1.1,,Cold Foil,Rare,EVO040,Action;Equipment,Mechanologist,,,Arms;Evo,3,3,2,,,
518247,Evo Rapid Fire,Evo Rapid Fire,https://tcgplayer-cdn.tcgplayer.com/product/518247_200w.jpg,62,23277,https://cpt.tcgcsv.com/Zj96,2023-10-06T04:03:14.31,1,0.25,1.0,19.99,0.81,,Cold Foil,Rare,EVO041,Action;Equipment,Mechanologist,,,Legs;Evo,3,3,2,,,
518248,Backup Protocol: RED,Backup Protocol RED,https://tcgplayer-cdn.tcgplayer.com/product/518248_200w.jpg,62,23277,https://cpt.tcgcsv.com/-j96,2023-10-06T04:03:14.31,1,0.04,0.15,1.35,0.14,,Normal,Common,EVO081,Action,Mechanologist,,,Item,0,1,,,,
518248,Backup Protocol: RED,Backup Protocol RED,https://tcgplayer-cdn.tcgplayer.com/product/518248_200w.jpg,62,23277,https://cpt.tcgcsv.com/-j96,2023-10-06T04:03:14.31,1,0.05,0.47,2.0,0.43,,Rainbow Foil,Common,EVO081,Action,Mechanologist,,,Item,0,1,,,,
